PLAYER_NAME,SEASON_ID,SALARY_REAL,GS,PLAYER_AGE,FG_PCT,FG3A,REB/MIN,AST/MIN,PTS/MIN
Jon Koncak,1993,4505011.0,65.0,30.0,0.464,8.0,0.21609311740890688,0.0708502024291498,0.13917004048582995
Jon Koncak,1994,5177363.0,78.0,31.0,0.431,3.0,0.20010964912280702,0.05592105263157895,0.1875
Jon Koncak,1995,4528866.0,20.0,32.0,0.412,36.0,0.19491525423728814,0.05508474576271186,0.1896186440677966
Jon Koncak,1996,1690472.0,35.0,33.0,0.48,9.0,0.21101629169899147,0.0395655546935609,0.15748642358417378
Jon Leuer,2012,540902.0,12.0,23.0,0.508,9.0,0.2158273381294964,0.044964028776978415,0.3920863309352518
Jon Leuer,2013,856254.0,0.0,24.0,0.357,3.0,0.14130434782608695,0.05434782608695652,0.2391304347826087
Jon Leuer,2013,856254.0,0.0,24.0,0.481,3.0,0.19680851063829788,0.0425531914893617,0.2978723404255319
Jon Leuer,2014,993633.0,0.0,25.0,0.492,49.0,0.24572317262830481,0.03110419906687403,0.46967340590979784
Jon Leuer,2015,1046469.0,6.0,26.0,0.443,29.0,0.2509090909090909,0.055757575757575756,0.3466666666666667
Jon Leuer,2016,1118094.0,27.0,27.0,0.481,110.0,0.29697452229299365,0.05732484076433121,0.45143312101910826
Jon Leuer,2017,11757186.0,34.0,28.0,0.48,167.0,0.20668380462724936,0.0570694087403599,0.3943444730077121
Jon Leuer,2018,11047650.0,0.0,29.0,0.417,3.0,0.23357664233576642,0.0364963503649635,0.31386861313868614
Jon Leuer,2019,10233229.0,1.0,30.0,0.584,11.0,0.24069478908188585,0.034739454094292806,0.3870967741935484
Jon Sundvold,1991,664834.0,0.0,29.0,0.402,35.0,0.03982300884955752,0.10619469026548672,0.49557522123893805
Jon Sundvold,1992,631223.0,0.0,30.0,0.333,1.0,0.0,0.2222222222222222,0.3333333333333333
Jonah Bolden,2019,1728952.0,10.0,23.0,0.494,96.0,0.2578125,0.0625,0.3234375
Jonah Bolden,2020,90426.0,0.0,24.0,0.667,1.0,0.06666666666666667,0.0,0.26666666666666666
Jonah Bolden,2020,90426.0,0.0,24.0,0.364,4.0,0.1875,0.0,0.20833333333333334
Jonas Jerebko,2010,546910.0,73.0,23.0,0.481,115.0,0.2140618002686968,0.025974025974025976,0.3318405732198836
Jonas Jerebko,2012,5139448.0,13.0,25.0,0.468,106.0,0.20966643975493532,0.029271613342409804,0.37848876786929886
Jonas Jerebko,2013,5055327.0,2.0,26.0,0.449,83.0,0.20716685330347145,0.048152295632698766,0.4221724524076148
Jonas Jerebko,2014,4968165.0,0.0,27.0,0.471,74.0,0.2358490566037736,0.05256064690026954,0.3638814016172507
Jonas Jerebko,2015,4867298.0,0.0,28.0,0.46,76.0,0.20170454545454544,0.05823863636363636,0.34232954545454547
Jonas Jerebko,2015,4867298.0,0.0,28.0,0.446,140.0,0.22908204711616573,0.057676685621445976,0.36393176279447603
Jonas Jerebko,2016,5401423.0,0.0,29.0,0.413,108.0,0.24468988954970264,0.052676295666949875,0.2888700084961767
Jonas Jerebko,2017,5348086.0,6.0,30.0,0.435,130.0,0.22060016220600162,0.0575831305758313,0.24249797242497972
Jonas Jerebko,2018,4209703.0,19.0,31.0,0.466,157.0,0.21674008810572687,0.03700440528634361,0.37797356828193834
Jonas Jerebko,2019,2215392.0,6.0,32.0,0.459,188.0,0.23625922887612796,0.07875307629204266,0.37653814602132896
Jonas Valanciunas,2013,3791091.0,57.0,21.0,0.557,0.0,0.25084288604180716,0.030343897505057317,0.3735670937289278
Jonas Valanciunas,2014,3893319.0,81.0,22.0,0.531,1.0,0.31274638633377133,0.024967148488830485,0.40122645641699517
Jonas Valanciunas,2015,3978594.0,80.0,23.0,0.572,1.0,0.33047210300429186,0.01859799713876967,0.4592274678111588
Jonas Valanciunas,2016,5034647.0,59.0,24.0,0.565,0.0,0.35109114249037227,0.026957637997432605,0.49293966623876767
Jonas Valanciunas,2017,15383259.0,80.0,25.0,0.557,2.0,0.3671988388969521,0.027576197387518143,0.46395742622157715
Jonas Valanciunas,2018,16271215.0,77.0,26.0,0.568,74.0,0.3819444444444444,0.046875,0.5671296296296297
Jonas Valanciunas,2019,16920534.0,10.0,27.0,0.575,30.0,0.3823008849557522,0.05132743362831858,0.679646017699115
Jonas Valanciunas,2019,16920534.0,27.0,27.0,0.559,48.0,0.3836996336996337,0.0641025641025641,0.6987179487179487
Jonas Valanciunas,2020,16103317.0,70.0,28.0,0.585,91.0,0.4268689057421452,0.07096424702058506,0.5655471289274107
Jonas Valanciunas,2021,15000000.0,61.0,29.0,0.592,57.0,0.4419134396355353,0.06378132118451026,0.60250569476082
Jonathan Bender,2000,3435121.0,1.0,19.0,0.329,12.0,0.16030534351145037,0.022900763358778626,0.48854961832061067
Jonathan Bender,2001,3559931.0,7.0,20.0,0.355,41.0,0.12914485165794065,0.055846422338568937,0.3368237347294939
Jonathan Bender,2002,3688466.0,17.0,21.0,0.43,125.0,0.14814814814814814,0.03764420157862781,0.35276259866423804
Jonathan Bender,2003,4623930.0,2.0,22.0,0.441,53.0,0.16219512195121952,0.05121951219512195,0.3695121951219512
Jonathan Bender,2004,8139480.0,0.0,23.0,0.472,22.0,0.14760147601476015,0.033210332103321034,0.5461254612546126
Jonathan Bender,2005,8867292.0,0.0,24.0,0.4,5.0,0.14893617021276595,0.0425531914893617,0.3829787234042553
Jonathan Bender,2006,9509992.0,0.0,25.0,0.8,0.0,0.18181818181818182,0.09090909090909091,0.45454545454545453
Jonathan Bender,2010,957789.0,1.0,29.0,0.4,39.0,0.17747440273037543,0.05460750853242321,0.40273037542662116
Jonathan Gibson,2017,718083.0,0.0,29.0,0.368,45.0,0.09482758620689655,0.11206896551724138,0.45689655172413796
Jonathan Gibson,2018,78045.0,0.0,30.0,0.609,12.0,0.07317073170731707,0.0975609756097561,0.8292682926829268
Jonathan Isaac,2018,4405791.0,10.0,20.0,0.379,46.0,0.18470149253731344,0.033582089552238806,0.27052238805970147
Jonathan Isaac,2019,5083610.0,64.0,21.0,0.429,266.0,0.2058087130696044,0.04006009013520281,0.36054081121682524
Jonathan Isaac,2020,5843934.0,32.0,22.0,0.47,94.0,0.23547400611620795,0.04892966360856269,0.41182466870540263
Jonathan Kerner,1999,454703.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
Jonathon Simmons,2016,567249.0,2.0,26.0,0.504,47.0,0.11793611793611794,0.07125307125307126,0.40663390663390664
Jonathon Simmons,2017,935525.0,8.0,27.0,0.42,102.0,0.11486001435750179,0.09045226130653267,0.34673366834170855
Jonathon Simmons,2018,6630283.0,50.0,28.0,0.465,204.0,0.11773399014778325,0.08423645320197044,0.47389162561576353
Jonathon Simmons,2019,6138291.0,9.0,29.0,0.364,83.0,0.1182033096926714,0.11229314420803782,0.33451536643026003
Jonathon Simmons,2019,6138291.0,9.0,29.0,0.38,104.0,0.11830985915492957,0.12018779342723004,0.3436619718309859
Jonny Flynn,2010,3548893.0,81.0,21.0,0.417,215.0,0.08162393162393163,0.15213675213675212,0.4675213675213675
Jonny Flynn,2011,3775321.0,8.0,22.0,0.365,100.0,0.0782520325203252,0.18495934959349594,0.28353658536585363
Jonny Flynn,2012,3899950.0,0.0,23.0,0.293,9.0,0.058823529411764705,0.20588235294117646,0.27205882352941174
Jonny Flynn,2012,3899950.0,1.0,23.0,0.351,34.0,0.09352517985611511,0.2302158273381295,0.31414868105515587
Jontay Porter,2021,1900000.0,0.0,21.0,0.533,8.0,0.2545454545454545,0.01818181818181818,0.4
Jordan Adams,2015,1453829.0,0.0,20.0,0.407,25.0,0.11244979919678715,0.0642570281124498,0.37751004016064255
Jordan Adams,2016,1517368.0,0.0,21.0,0.333,1.0,0.125,0.1875,0.4375
Jordan Bell,2018,858374.0,13.0,23.0,0.627,4.0,0.25555555555555554,0.1259259259259259,0.3234567901234568
Jordan Bell,2019,1410008.0,3.0,24.0,0.516,2.0,0.2332065906210393,0.09632446134347275,0.2826362484157161
Jordan Bell,2020,251614.0,0.0,25.0,0.533,9.0,0.3305084745762712,0.059322033898305086,0.3516949152542373
Jordan Bell,2020,251614.0,0.0,25.0,0.522,12.0,0.3151750972762646,0.0622568093385214,0.36186770428015563
Jordan Bell,2021,592368.0,1.0,26.0,0.35,2.0,0.27941176470588236,0.07352941176470588,0.20588235294117646
Jordan Bell,2021,592368.0,1.0,26.0,0.318,2.0,0.2891566265060241,0.08433734939759036,0.18072289156626506
Jordan Bone,2020,80081.0,0.0,22.0,0.25,10.0,0.07407407407407407,0.14814814814814814,0.2222222222222222
Jordan Bone,2021,135350.0,0.0,23.0,0.426,32.0,0.1218274111675127,0.09137055837563451,0.28426395939086296
Jordan Clarkson,2015,548745.0,38.0,23.0,0.448,121.0,0.12931618144888288,0.13947190250507785,0.47596479350033855
Jordan Clarkson,2016,912904.0,79.0,24.0,0.433,320.0,0.12260086173129651,0.07520564042303172,0.47982765374069725
Jordan Clarkson,2017,13370215.0,19.0,25.0,0.445,356.0,0.10258548790658882,0.08882402001668056,0.5025020850708924
Jordan Clarkson,2018,12168675.0,2.0,26.0,0.448,210.0,0.12649164677804295,0.13762927605409706,0.6133651551312649
Jordan Clarkson,2018,12168675.0,2.0,26.0,0.451,318.0,0.1149364406779661,0.1170550847457627,0.5953389830508474
Jordan Clarkson,2019,12788107.0,0.0,27.0,0.448,445.0,0.12184115523465704,0.08844765342960288,0.6155234657039711
Jordan Clarkson,2020,13524270.0,0.0,28.0,0.442,159.0,0.10344827586206896,0.10494752623688156,0.6341829085457271
Jordan Clarkson,2020,13524270.0,2.0,28.0,0.454,413.0,0.10961313012895663,0.07971864009378664,0.6318874560375146
Jordan Clarkson,2021,11500000.0,1.0,29.0,0.425,599.0,0.15063221550302364,0.09235843870258384,0.6877405167674546
Jordan Crawford,2011,1232798.0,0.0,22.0,0.351,27.0,0.17391304347826086,0.09316770186335403,0.4161490683229814
Jordan Crawford,2011,1232798.0,18.0,22.0,0.384,128.0,0.10214007782101167,0.11381322957198443,0.4766536964980545
Jordan Crawford,2012,1279654.0,32.0,23.0,0.4,273.0,0.09578107183580388,0.10832383124287344,0.5347776510832383
Jordan Crawford,2013,1346604.0,12.0,24.0,0.415,171.0,0.1196808510638298,0.13918439716312056,0.5035460992907801
Jordan Crawford,2013,1346604.0,14.0,24.0,0.415,246.0,0.12222222222222222,0.13157894736842105,0.4760233918128655
Jordan Crawford,2014,2387388.0,35.0,25.0,0.413,157.0,0.10008340283569642,0.18682235195996663,0.4470391993327773
Jordan Crawford,2014,2387388.0,35.0,25.0,0.415,285.0,0.09833422890918861,0.1509940891993552,0.4782375067168189
Jordan Crawford,2017,251274.0,0.0,28.0,0.482,95.0,0.07674943566591422,0.12866817155756208,0.6027088036117382
Jordan Crawford,2018,1799162.0,0.0,29.0,0.444,14.0,0.07407407407407407,0.24074074074074073,0.6111111111111112
Jordan Farmar,2007,1193210.0,2.0,20.0,0.422,137.0,0.10907424381301559,0.12557286892758937,0.2933088909257562
Jordan Farmar,2008,1249143.0,0.0,21.0,0.461,307.0,0.10821998817267889,0.13305736250739209,0.4429331756357185
Jordan Farmar,2009,1272402.0,0.0,22.0,0.391,146.0,0.0980720871751886,0.12992455993294216,0.34870075440067055
Jordan Farmar,2010,2327347.0,0.0,23.0,0.435,229.0,0.0888135593220339,0.08610169491525424,0.4006779661016949
Jordan Farmar,2011,4435293.0,18.0,24.0,0.392,304.0,0.09627156371730662,0.20478575403450194,0.3900946021146355
Jordan Farmar,2012,4568398.0,5.0,25.0,0.467,125.0,0.0733173076923077,0.15504807692307693,0.4879807692307692
Jordan Farmar,2014,1222104.0,5.0,27.0,0.415,160.0,0.11391018619934283,0.21796276013143484,0.4556407447973713
Jordan Farmar,2015,2271405.0,0.0,28.0,0.386,97.0,0.07924528301886792,0.12641509433962264,0.3150943396226415
Jordan Farmar,2016,2475423.0,10.0,29.0,0.42,45.0,0.08561643835616438,0.1267123287671233,0.3767123287671233
Jordan Farmar,2017,88752.0,0.0,30.0,0.333,9.0,0.08333333333333333,0.25,0.3333333333333333
Jordan Hamilton,2012,1225799.0,2.0,21.0,0.432,47.0,0.23938223938223938,0.07722007722007722,0.444015444015444
Jordan Hamilton,2013,1296186.0,1.0,22.0,0.418,73.0,0.23869346733668342,0.05778894472361809,0.5226130653266332
Jordan Hamilton,2014,1362734.0,11.0,23.0,0.39,129.0,0.19821162444113263,0.05067064083457526,0.39642324888226527
Jordan Hamilton,2014,1362734.0,12.0,23.0,0.391,198.0,0.19000979431929482,0.050930460333006855,0.395690499510284
Jordan Hamilton,2015,1333217.0,2.0,24.0,0.4,21.0,0.13008130081300814,0.056910569105691054,0.3089430894308943
Jordan Hamilton,2016,129051.0,4.0,25.0,0.422,45.0,0.20327868852459016,0.08196721311475409,0.4098360655737705
Jordan Hill,2010,2968024.0,0.0,22.0,0.446,2.0,0.24110671936758893,0.02766798418972332,0.383399209486166
Jordan Hill,2010,2968024.0,0.0,22.0,0.493,2.0,0.28,0.032,0.3904
Jordan Hill,2011,3157361.0,11.0,23.0,0.491,2.0,0.27175843694493784,0.02575488454706927,0.3605683836589698
Jordan Hill,2012,3261562.0,7.0,24.0,0.504,3.0,0.32978723404255317,0.029787234042553193,0.3425531914893617
Jordan Hill,2012,3261562.0,8.0,24.0,0.497,3.0,0.33695652173913043,0.028985507246376812,0.35144927536231885
Jordan Hill,2013,3931921.0,1.0,25.0,0.497,2.0,0.3616557734204793,0.02832244008714597,0.4226579520697168
Jordan Hill,2014,3864128.0,32.0,26.0,0.549,1.0,0.3564290473017988,0.03597601598934044,0.463690872751499
Jordan Hill,2015,9734596.0,57.0,27.0,0.459,11.0,0.2965333333333333,0.054933333333333334,0.44853333333333334
Jordan Hill,2016,4321139.0,11.0,28.0,0.506,1.0,0.29788639365918096,0.05746367239101717,0.42602377807133424
Jordan Hill,2017,4278468.0,0.0,29.0,0.385,0.0,0.2916666666666667,0.0,0.25
Jordan Loyd,2019,79030.0,0.0,25.0,0.444,8.0,0.16071428571428573,0.10714285714285714,0.5178571428571429
Jordan McLaughlin,2020,80081.0,2.0,24.0,0.489,76.0,0.0829103214890017,0.21150592216582065,0.38747884940778343
Jordan McLaughlin,2021,503760.0,2.0,25.0,0.413,92.0,0.11501597444089456,0.2055378061767838,0.27263045793397234
Jordan McRae,2016,186857.0,0.0,25.0,0.423,11.0,0.0963855421686747,0.12048192771084337,0.4457831325301205
Jordan McRae,2016,186857.0,1.0,25.0,0.436,22.0,0.10152284263959391,0.12690355329949238,0.5025380710659898
Jordan McRae,2017,935525.0,4.0,26.0,0.387,51.0,0.10649350649350649,0.04935064935064935,0.41818181818181815
Jordan McRae,2019,79030.0,0.0,28.0,0.469,35.0,0.11976047904191617,0.08982035928143713,0.47904191616766467
Jordan McRae,2020,1263036.0,4.0,29.0,0.42,106.0,0.15877862595419848,0.1251908396946565,0.5648854961832062
Jordan McRae,2020,1263036.0,4.0,29.0,0.407,126.0,0.15776081424936386,0.1183206106870229,0.5419847328244275
Jordan Mickey,2016,1264970.0,0.0,21.0,0.364,0.0,0.22413793103448276,0.017241379310344827,0.3620689655172414
Jordan Mickey,2017,1308840.0,1.0,22.0,0.441,1.0,0.23943661971830985,0.04929577464788732,0.2676056338028169
Jordan Mickey,2018,1548520.0,3.0,23.0,0.476,16.0,0.28421052631578947,0.031578947368421054,0.3263157894736842
Jordan Nwora,2021,898310.0,2.0,22.0,0.459,62.0,0.21818181818181817,0.025454545454545455,0.6218181818181818
Jordan Poole,2020,1977447.0,14.0,21.0,0.333,265.0,0.09254901960784313,0.10509803921568628,0.39450980392156865
Jordan Poole,2021,2063280.0,7.0,22.0,0.432,276.0,0.09302325581395349,0.10010111223458039,0.6188068756319515
Jordan Sibert,2019,48461.0,0.0,26.0,1.0,1.0,0.0,0.0,0.6
Jordan Williams,2012,540902.0,5.0,21.0,0.507,0.0,0.24528301886792453,0.01729559748427673,0.30974842767295596
Jorge Garbajosa,2007,4764606.0,60.0,29.0,0.42,193.0,0.17277486910994763,0.06544502617801047,0.29685863874345547
Jorge Garbajosa,2008,4949258.0,0.0,30.0,0.32,16.0,0.2,0.04,0.29333333333333333
Jorge Gutierrez,2014,133702.0,2.0,25.0,0.463,12.0,0.08979591836734693,0.12244897959183673,0.2530612244897959
Jorge Gutierrez,2015,1038968.0,0.0,26.0,0.5,1.0,0.15555555555555556,0.15555555555555556,0.35555555555555557
Jorge Gutierrez,2015,1038968.0,1.0,26.0,0.537,3.0,0.14285714285714285,0.12571428571428572,0.3028571428571429
Jorge Gutierrez,2016,325056.0,0.0,27.0,0.545,2.0,0.109375,0.265625,0.34375
Jose Calderon,2006,2902701.0,11.0,24.0,0.423,43.0,0.09475806451612903,0.1935483870967742,0.23454301075268819
Jose Calderon,2007,2964645.0,11.0,25.0,0.521,75.0,0.08297213622291022,0.23962848297213624,0.4136222910216718
Jose Calderon,2008,3058152.0,56.0,26.0,0.519,184.0,0.09496981891348089,0.27283702213279676,0.3710261569416499
Jose Calderon,2009,8763104.0,68.0,27.0,0.497,202.0,0.0831191088260497,0.26006855184233074,0.3740359897172236
Jose Calderon,2010,9823387.0,39.0,28.0,0.482,171.0,0.0781078107810781,0.2222222222222222,0.3844884488448845
Jose Calderon,2011,10644704.0,55.0,29.0,0.44,156.0,0.09605325725154541,0.28768426058012364,0.3181169757489301
Jose Calderon,2012,11170866.0,53.0,30.0,0.457,159.0,0.08888888888888889,0.26,0.30833333333333335
Jose Calderon,2013,12409808.0,30.0,31.0,0.47,184.0,0.08320251177394035,0.26138147566718994,0.3924646781789639
Jose Calderon,2013,12409808.0,58.0,31.0,0.491,282.0,0.08148148148148149,0.23981481481481481,0.3824074074074074
Jose Calderon,2014,7498142.0,81.0,32.0,0.456,425.0,0.07776427703523693,0.15269339813689753,0.37464560550830295
Jose Calderon,2015,7676476.0,42.0,33.0,0.415,142.0,0.0975609756097561,0.15578284815106216,0.3005507474429583
Jose Calderon,2016,7997145.0,72.0,34.0,0.459,203.0,0.11308641975308642,0.14716049382716048,0.268641975308642
Jose Calderon,2017,8245065.0,11.0,35.0,0.416,34.0,0.14334470989761092,0.17406143344709898,0.27303754266211605
Jose Calderon,2017,8245065.0,13.0,35.0,0.41,64.0,0.13703703703703704,0.16296296296296298,0.2611111111111111
Jose Calderon,2018,2450733.0,32.0,36.0,0.503,97.0,0.09180327868852459,0.12786885245901639,0.2786885245901639
Jose Calderon,2019,2449062.0,0.0,37.0,0.375,57.0,0.0947867298578199,0.18167456556082148,0.17851500789889416
Joseph Forte,2002,1360472.0,0.0,21.0,0.083,3.0,0.15384615384615385,0.15384615384615385,0.15384615384615385
Joseph Forte,2003,1447217.0,0.0,22.0,0.286,3.0,0.12790697674418605,0.12790697674418605,0.27906976744186046
Josh Akognon,2013,46944.0,0.0,27.0,0.5,2.0,0.1,0.1,0.5
Josh Boone,2007,1339121.0,0.0,22.0,0.579,0.0,0.2626865671641791,0.014925373134328358,0.37910447761194027
Josh Boone,2008,1401927.0,53.0,23.0,0.548,0.0,0.28692220969560317,0.03100338218714769,0.3241262683201804
Josh Boone,2009,1428059.0,7.0,24.0,0.528,0.0,0.25903614457831325,0.03112449799196787,0.25903614457831325
Josh Boone,2010,2458495.0,28.0,25.0,0.525,0.0,0.3011472275334608,0.027724665391969407,0.2418738049713193
Josh Childress,2005,3384329.0,44.0,22.0,0.47,56.0,0.20269133725820015,0.06349873843566022,0.33936080740117747
Josh Childress,2006,3548453.0,10.0,23.0,0.552,65.0,0.172,0.058222222222222224,0.3297777777777778
Josh Childress,2007,3638787.0,13.0,24.0,0.504,77.0,0.16790123456790124,0.06271604938271605,0.3530864197530864
Josh Childress,2008,4493245.0,0.0,25.0,0.571,60.0,0.16395604395604396,0.05142857142857143,0.39472527472527474
Josh Childress,2011,7687842.0,3.0,28.0,0.565,16.0,0.17318435754189945,0.04692737430167598,0.3039106145251397
Josh Childress,2012,6852597.0,0.0,29.0,0.485,24.0,0.19308943089430894,0.06910569105691057,0.2032520325203252
Josh Childress,2013,7740331.0,0.0,30.0,0.286,3.0,0.1485148514851485,0.04950495049504951,0.13861386138613863
Josh Childress,2014,8176311.0,0.0,31.0,0.0,0.0,0.12,0.08,0.0
Josh Davis,2005,842625.0,5.0,24.0,0.378,53.0,0.24085365853658536,0.036585365853658534,0.3567073170731707
Josh Davis,2006,255811.0,0.0,25.0,0.25,1.0,0.23076923076923078,0.07692307692307693,0.15384615384615385
Josh Davis,2006,255811.0,0.0,25.0,0.286,2.0,0.2222222222222222,0.05555555555555555,0.3333333333333333
Josh Davis,2012,358666.0,0.0,31.0,0.37,13.0,0.20610687022900764,0.04580152671755725,0.21374045801526717
Josh Grant,1994,267794.0,0.0,26.0,0.404,61.0,0.23237597911227154,0.06266318537859007,0.40992167101827676
Josh Gray,2018,96990.0,0.0,24.0,0.268,13.0,0.11494252873563218,0.13793103448275862,0.367816091954023
Josh Gray,2020,80081.0,0.0,26.0,0.5,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
Josh Green,2021,2816760.0,5.0,20.0,0.452,25.0,0.17488789237668162,0.06278026905829596,0.226457399103139
Josh Hall,2021,449115.0,1.0,20.0,0.303,37.0,0.17507418397626112,0.0830860534124629,0.2551928783382789
Josh Harrellson,2012,540902.0,4.0,23.0,0.423,59.0,0.266173752310536,0.02033271719038817,0.29944547134935307
Josh Harrellson,2013,402943.0,0.0,24.0,0.444,5.0,0.21875,0.0,0.3125
Josh Harrellson,2014,976291.0,0.0,25.0,0.463,31.0,0.2389937106918239,0.04716981132075472,0.29245283018867924
Josh Hart,2018,1467629.0,23.0,23.0,0.469,197.0,0.179890560875513,0.05471956224350205,0.3392612859097127
Josh Hart,2019,1693309.0,22.0,24.0,0.407,274.0,0.1445221445221445,0.05419580419580419,0.30594405594405594
Josh Hart,2020,1946649.0,16.0,25.0,0.423,354.0,0.24202733485193623,0.06150341685649203,0.3735763097949886
Josh Hart,2021,3491159.0,4.0,26.0,0.439,193.0,0.27905255366395265,0.08068097705403404,0.32124352331606215
Josh Howard,2004,1085357.0,29.0,24.0,0.43,66.0,0.23173803526448364,0.06108312342569269,0.3620906801007557
Josh Howard,2005,1173662.0,76.0,25.0,0.475,115.0,0.1976316864026133,0.04450796243364639,0.3911800734993875
Josh Howard,2006,1224542.0,58.0,26.0,0.471,63.0,0.19363256784968685,0.05793319415448852,0.48173277661795405
Josh Howard,2007,2118792.0,69.0,27.0,0.459,239.0,0.19340390879478828,0.05171009771986971,0.5378664495114006
Josh Howard,2008,11135832.0,76.0,28.0,0.455,210.0,0.19289340101522842,0.05946337926033358,0.5485859318346628
Josh Howard,2009,11716706.0,51.0,29.0,0.451,168.0,0.1580528846153846,0.049879807692307696,0.5625
Josh Howard,2010,13015764.0,9.0,30.0,0.401,75.0,0.13526570048309178,0.05314009661835749,0.46859903381642515
Josh Howard,2010,13015764.0,12.0,30.0,0.405,86.0,0.13601741022850924,0.05223068552774755,0.485310119695321
Josh Howard,2011,3548234.0,10.0,31.0,0.358,29.0,0.18048780487804877,0.05853658536585366,0.37073170731707317
Josh Howard,2012,2455514.0,18.0,32.0,0.399,37.0,0.1592741935483871,0.05040322580645161,0.375
Josh Howard,2013,1250980.0,4.0,33.0,0.403,16.0,0.17307692307692307,0.019230769230769232,0.3557692307692308
Josh Huestis,2016,1231783.0,0.0,24.0,0.417,6.0,0.17857142857142858,0.0,0.25
Josh Huestis,2017,1274427.0,0.0,25.0,0.545,4.0,0.28125,0.09375,0.4375
Josh Huestis,2018,1548520.0,10.0,26.0,0.33,115.0,0.16378433367243134,0.02034587995930824,0.1617497456765005
Josh Jackson,2018,5356890.0,35.0,21.0,0.417,217.0,0.17908163265306123,0.060714285714285714,0.5163265306122449
Josh Jackson,2019,6180768.0,29.0,22.0,0.413,225.0,0.17445952740070386,0.09200603318250378,0.45751633986928103
Josh Jackson,2020,7105065.0,0.0,23.0,0.44,72.0,0.17277486910994763,0.09162303664921466,0.518324607329843
Josh Jackson,2021,4767000.0,25.0,24.0,0.419,257.0,0.1627162075592569,0.09160794362588084,0.5304292120435619
Josh Magette,2018,81299.0,0.0,28.0,0.326,22.0,0.08755760368663594,0.2626728110599078,0.2119815668202765
Josh McRoberts,2008,528535.0,0.0,21.0,0.6,1.0,0.3448275862068966,0.06896551724137931,0.41379310344827586
Josh McRoberts,2009,838274.0,0.0,22.0,0.422,10.0,0.2642857142857143,0.05714285714285714,0.2857142857142857
Josh McRoberts,2010,986636.0,3.0,23.0,0.521,23.0,0.2419047619047619,0.0838095238095238,0.34095238095238095
Josh McRoberts,2011,1046871.0,51.0,24.0,0.547,60.0,0.2390488110137672,0.09386733416770963,0.3335419274092616
Josh McRoberts,2012,3426298.0,6.0,25.0,0.475,7.0,0.23783031988873435,0.07093184979137691,0.19193324061196107
Josh McRoberts,2013,3521878.0,3.0,26.0,0.392,55.0,0.19970845481049562,0.10204081632653061,0.23177842565597667
Josh McRoberts,2013,3521878.0,22.0,26.0,0.455,84.0,0.21841397849462366,0.09475806451612903,0.26948924731182794
Josh McRoberts,2014,2927905.0,78.0,27.0,0.436,291.0,0.15798390512494706,0.14104193138500634,0.27996611605252014
Josh McRoberts,2015,5738003.0,4.0,28.0,0.528,19.0,0.15151515151515152,0.1111111111111111,0.24242424242424243
Josh McRoberts,2016,5988801.0,1.0,29.0,0.372,49.0,0.1761744966442953,0.13590604026845637,0.2516778523489933
Josh McRoberts,2017,6185008.0,14.0,30.0,0.373,31.0,0.193717277486911,0.13089005235602094,0.2801047120418848
Josh McRoberts,2018,6336840.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0
Josh Okogie,2019,2213468.0,52.0,20.0,0.386,215.0,0.12400455062571103,0.051763367463026164,0.3242320819112628
Josh Okogie,2020,2547021.0,28.0,21.0,0.427,154.0,0.1731266149870801,0.06395348837209303,0.34431524547803616
Josh Okogie,2021,2651040.0,37.0,22.0,0.402,108.0,0.1302170283806344,0.052587646076794656,0.2637729549248748
Josh Powell,2006,528532.0,2.0,23.0,0.457,0.0,0.18969555035128804,0.02107728337236534,0.2576112412177986
Josh Powell,2007,945998.0,0.0,24.0,0.133,0.0,0.2923076923076923,0.046153846153846156,0.18461538461538463
Josh Powell,2007,945998.0,0.0,24.0,0.462,0.0,0.24858757062146894,0.059322033898305086,0.327683615819209
Josh Powell,2008,989851.0,25.0,25.0,0.46,3.0,0.2693246541903987,0.03824247355573637,0.2872253864930838
Josh Powell,2009,1007268.0,1.0,26.0,0.444,0.0,0.25,0.03835227272727273,0.35511363636363635
Josh Powell,2010,1146332.0,0.0,27.0,0.366,16.0,0.19931271477663232,0.06013745704467354,0.29037800687285226
Josh Powell,2011,1265074.0,0.0,28.0,0.452,1.0,0.20642201834862386,0.03363914373088685,0.3425076452599388
Josh Reaves,2020,80081.0,0.0,23.0,0.333,2.0,0.10344827586206896,0.10344827586206896,0.27586206896551724
Josh Richardson,2016,567249.0,2.0,22.0,0.452,115.0,0.09657039711191336,0.06588447653429604,0.30776173285198555
Josh Richardson,2017,935525.0,34.0,23.0,0.394,227.0,0.10402476780185758,0.08668730650154799,0.33374613003095976
Josh Richardson,2018,1548520.0,81.0,24.0,0.451,336.0,0.10590858416945373,0.0858416945373467,0.38833147528799705
Josh Richardson,2019,9583101.0,73.0,25.0,0.412,460.0,0.10354330708661418,0.1173228346456693,0.4759842519685039
Josh Richardson,2020,10181902.0,53.0,26.0,0.43,249.0,0.10271546635182999,0.09563164108618655,0.44569067296340026
Josh Richardson,2021,10865952.0,56.0,27.0,0.427,267.0,0.10887772194304858,0.08542713567839195,0.3992183137911781
Josh Selby,2012,628154.0,0.0,21.0,0.347,15.0,0.06302521008403361,0.12605042016806722,0.2647058823529412
